"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"13","1020.9","1022.2","1022.7","2023/11/13 22:04:00","1019.2","2023/11/13 02:30:00","21.1","22.9","2023/11/13 00:02:00","20.3","2023/11/13 15:51:00","16.1","73","68","2023/11/13 19:02:00","6.9","20","19.9","20","2023/11/13 03:41:00","0.0","0.0","0.0","--","0.0","--","0.0","0.0","4.91","11.2","3.0","2","2023/11/13 12:00:00","9.8","22.4","23.6","25.0","26.2","27.0","27.6","27.8"
"14","1020.6","1021.9","1022.7","2023/11/14 09:07:00","1019.1","2023/11/14 14:55:00","22.1","24.3","2023/11/14 12:22:00","20.9","2023/11/14 00:01:00","17.7","76","68","2023/11/14 12:19:00","4.8","20","15.7","360","2023/11/14 00:51:00","0.0","0.0","0.0","--","0.0","--","1.3","11.9","10.90","20.0","4.3","5","2023/11/14 13:00:00","8.0","22.7","23.3","24.2","25.3","26.3","27.0","27.8"
"15","1020.0","1021.3","1021.6","2023/11/15 08:39:00","1018.0","2023/11/15 14:30:00","23.2","25.7","2023/11/15 11:45:00","21.9","2023/11/15 02:33:00","18.8","77","68","2023/11/15 12:37:00","4.5","20","12.3","50","2023/11/15 09:39:00","0.0","0.0","0.0","--","0.0","--","5.4","49.5","14.33","29.0","4.5","5","2023/11/15 12:00:00","6.4","23.3","23.8","24.5","25.2","26.0","26.7","27.6"
"16","1020.6","1021.9","1022.2","2023/11/16 09:31:00","1018.9","2023/11/16 14:43:00","22.5","25.5","2023/11/16 10:58:00","20.1","2023/11/16 23:31:00","18.5","78","67","2023/11/16 16:46:00","4.6","10","16.3","10","2023/11/16 23:26:00","0.0","0.0","0.0","--","0.0","--","4.1","37.6","12.78","21.0","5.8","6","2023/11/16 12:00:00","6.6","23.1","23.8","24.5","25.3","26.0","26.6","27.5"
"17","1021.2","1022.5","1022.8","2023/11/17 08:52:00","1019.6","2023/11/17 15:19:00","19.6","21.2","2023/11/17 11:17:00","18.7","2023/11/17 18:45:00","11.5","60","52","2023/11/17 12:39:00","6.2","20","16.6","360","2023/11/17 12:00:00","0.0","0.0","0.0","--","0.0","--","9.7","89.1","17.99","26.0","6.1","6","2023/11/17 12:00:00","1.8","20.7","22.0","23.5","24.9","25.8","26.4","27.4"
"18","1020.7","1022.0","1022.6","2023/11/18 09:21:00","1018.6","2023/11/18 15:42:00","19.7","22.1","2023/11/18 11:38:00","18.7","2023/11/18 04:08:00","10.9","57","49","2023/11/18 11:40:00","5.8","30","16.4","40","2023/11/18 12:37:00","0.0","0.0","0.0","--","0.0","--","10.2","93.8","17.91","29.0","5.7","6","2023/11/18 12:00:00","1.0","20.1","21.1","22.4","23.9","25.1","25.8","27.2"
"19","1018.8","1020.1","1021.0","2023/11/19 00:02:00","1016.7","2023/11/19 14:39:00","20.8","23.5","2023/11/19 12:12:00","18.6","2023/11/19 00:26:00","14.6","68","57","2023/11/19 10:21:00","3.7","30","11.6","40","2023/11/19 00:45:00","0.0","0.0","0.0","--","0.0","--","7.0","64.5","15.16","28.0","3.6","5","2023/11/19 12:00:00","3.6","20.7","21.3","22.3","23.5","24.6","25.3","27.1"
"20","1017.6","1018.9","1018.9","2023/11/20 09:07:00","1016.3","2023/11/20 13:46:00","22.0","24.4","2023/11/20 10:39:00","20.6","2023/11/20 00:25:00","16.4","71","60","2023/11/20 09:25:00","4.0","10","11.6","20","2023/11/20 14:48:00","0.0","0.0","0.0","--","0.0","--","4.7","43.4","12.51","32.0","3.8","4","2023/11/20 12:00:00","5.8","21.6","22.0","22.7","23.6","24.5","25.1","26.9"
"21","1015.9","1017.2","1018.0","2023/11/21 00:01:00","1013.5","2023/11/21 15:41:00","22.3","24.4","2023/11/21 14:22:00","21.0","2023/11/21 06:59:00","18.2","78","64","2023/11/21 15:21:00","4.0","360","12.5","360","2023/11/21 09:14:00","0.0","0.0","0.0","--","0.0","--","9.4","86.8","16.96","19.0","4.3","5","2023/11/21 12:00:00","2.2","22.0","22.4","23.0","23.8","24.6","25.1","26.7"
"22","1014.5","1015.7","1016.2","2023/11/22 09:13:00","1012.8","2023/11/22 15:53:00","23.0","26.1","2023/11/22 11:55:00","21.2","2023/11/22 23:40:00","19.0","79","65","2023/11/22 10:51:00","2.6","10","8.0","350","2023/11/22 12:39:00","0.0","0.0","0.0","--","0.0","--","9.8","90.6","17.12","29.0","4.0","6","2023/11/22 12:00:00","1.6","22.5","22.9","23.4","24.0","24.7","25.2","26.6"
"23","1014.8","1016.1","1016.2","2023/11/23 09:03:00","1013.4","2023/11/23 02:12:00","23.2","26.5","2023/11/23 10:24:00","20.9","2023/11/23 00:40:00","18.5","75","59","2023/11/23 10:26:00","3.1","10","9.5","360","2023/11/23 21:28:00","0.0","0.0","0.0","--","0.0","--","8.7","80.5","16.50","30.0","4.9","5","2023/11/23 13:00:00","3.2","22.3","22.8","23.4","24.1","24.8","25.3","26.4"
"24","1017.7","1019.0","1019.8","2023/11/24 21:18:00","1015.2","2023/11/24 04:24:00","22.3","24.1","2023/11/24 11:12:00","21.1","2023/11/24 18:42:00","16.6","70","61","2023/11/24 04:46:00","6.1","30","17.9","40","2023/11/24 12:48:00","0.0","0.0","0.0","--","0.0","--","7.8","72.3","14.53","7.0","-5.0","5","2023/11/24 13:00:00","2.2","22.0","22.7","23.4","24.2","24.9","25.4","26.4"
"25","1019.2","1020.5","1021.1","2023/11/25 09:47:00","1017.9","2023/11/25 03:21:00","21.6","22.7","2023/11/25 11:00:00","20.9","2023/11/25 02:11:00","17.3","77","71","2023/11/25 00:01:00","4.8","20","13.0","10","2023/11/25 01:48:00","T","2.4","T","2023/11/25 11:36:00","T","2023/11/25 11:36:00","0.2","1.9","4.62","15.0","-1.3","3","2023/11/25 12:00:00","7.6","21.4","22.3","23.1","24.0","24.7","25.3","26.3"
"26","1017.7","1019.0","1019.7","2023/11/26 08:23:00","1015.7","2023/11/26 15:49:00","22.2","24.4","2023/11/26 12:10:00","20.8","2023/11/26 00:27:00","18.1","78","68","2023/11/26 12:20:00","4.8","20","13.2","20","2023/11/26 13:59:00","T","0.4","T","2023/11/26 00:06:00","T","2023/11/26 00:06:00","6.1","56.6","14.97","27.0","4.3","6","2023/11/26 12:00:00","5.0","21.8","22.3","23.0","23.8","24.5","25.1","26.2"
"27","1016.0","1017.3","1017.5","2023/11/27 09:44:00","1014.8","2023/11/27 15:29:00","22.8","25.0","2023/11/27 13:13:00","21.3","2023/11/27 05:53:00","17.7","73","57","2023/11/27 14:39:00","4.1","20","11.5","360","2023/11/27 03:11:00","0.0","0.0","0.0","--","0.0","--","7.9","73.4","14.87","28.0","4.6","5","2023/11/27 13:00:00","2.6","22.1","22.4","23.1","23.8","24.5","25.0","26.2"
"28","1016.8","1018.1","1018.8","2023/11/28 08:57:00","1015.3","2023/11/28 14:18:00","23.2","25.6","2023/11/28 11:35:00","21.7","2023/11/28 05:57:00","16.3","65","49","2023/11/28 11:20:00","5.1","30","13.8","40","2023/11/28 04:57:00","0.0","0.0","0.0","--","0.0","--","10.0","93.0","16.80","21.0","5.7","5","2023/11/28 12:00:00","0.6","22.0","22.4","23.1","23.8","24.5","25.0","26.1"
"29","1017.6","1018.9","1019.2","2023/11/29 22:37:00","1015.8","2023/11/29 03:40:00","23.2","25.1","2023/11/29 13:05:00","22.5","2023/11/29 05:14:00","19.4","79","72","2023/11/29 10:09:00","4.0","10","11.0","360","2023/11/29 13:57:00","T","0.2","T","2023/11/29 16:28:00","T","2023/11/29 16:28:00","1.0","9.3","8.83","16.0","-2.9","4","2023/11/29 13:00:00","8.2","23.0","23.1","23.4","23.9","24.5","25.0","26.0"
"30","1018.8","1020.1","1020.5","2023/11/30 21:36:00","1017.2","2023/11/30 14:21:00","22.6","24.5","2023/11/30 09:51:00","21.5","2023/11/30 23:18:00","18.7","79","70","2023/11/30 13:25:00","5.6","30","18.0","10","2023/11/30 17:28:00","0.0","0.0","0.0","--","0.0","--","0.3","2.8","8.44","11.6","-4.0","3","2023/11/30 14:00:00","9.4","22.8","23.3","23.7","24.2","24.8","25.2","25.9"
