"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"14","1008.5","1011.3","1010.3","2023/05/14 08:36:00","1006.5","2023/05/14 17:08:00","22.1","25.2","2023/05/14 14:53:00","20.1","2023/05/14 00:29:00","18.9","82","71","2023/05/14 10:08:00","1.5","150","6.6","110","2023/05/14 21:20:00","T","0.9","T","2023/05/14 12:45:00","T","2023/05/14 12:45:00","0.0","0.0","6.97","14.2","-1.4","4","2023/05/14 11:00:00","10.0","22.8","23.2","22.9","23.3","23.4","23.7","23.7"
"15","1007.7","1010.5","1009.2","2023/05/15 07:56:00","1005.7","2023/05/15 16:01:00","23.5","30.3","2023/05/15 14:52:00","19.3","2023/05/15 05:03:00","16.7","68","38","2023/05/15 12:50:00","0.7","260","5.6","140","2023/05/15 04:22:00","T","0.1","T","2023/05/15 02:18:00","T","2023/05/15 02:18:00","3.1","23.3","16.55","25.0","4.3","9","2023/05/15 13:00:00","9.4","23.4","23.9","23.2","23.5","23.3","23.6","23.6"
"16","1007.1","1009.9","1008.6","2023/05/16 07:20:00","1005.4","2023/05/16 14:11:00","25.7","31.7","2023/05/16 13:01:00","19.4","2023/05/16 05:24:00","19.6","70","49","2023/05/16 12:10:00","2.1","120","8.4","140","2023/05/16 18:09:00","0.0","0.0","0.0","--","0.0","--","7.1","53.2","22.09","25.0","5.9","11","2023/05/16 13:00:00","6.2","25.2","25.4","24.6","24.4","24.1","24.0","23.5"
"17","1005.9","1008.7","1007.9","2023/05/17 06:57:00","1003.9","2023/05/17 15:08:00","26.9","33.3","2023/05/17 13:07:00","22.3","2023/05/17 05:39:00","21.1","72","48","2023/05/17 12:10:00","1.5","140","6.3","190","2023/05/17 02:11:00","0.0","0.0","0.0","--","0.0","--","6.5","48.7","20.87","25.0","-4.3","12","2023/05/17 12:00:00","4.6","26.7","26.7","25.8","25.5","25.1","24.7","23.5"
"18","1002.8","1005.6","1004.7","2023/05/18 00:01:00","1000.4","2023/05/18 14:52:00","28.5","35.9","2023/05/18 12:54:00","22.8","2023/05/18 03:18:00","22.6","73","44","2023/05/18 12:08:00","1.8","270","15.7","260","2023/05/18 15:38:00","T","0.5","T","2023/05/18 05:01:00","T","2023/05/18 05:01:00","8.1","60.7","23.87","22.6","-4.6","11","2023/05/18 13:00:00","7.6","27.5","27.6","26.5","26.4","26.0","25.5","23.8"
"19","1006.8","1009.6","1008.9","2023/05/19 22:27:00","1003.9","2023/05/19 01:48:00","23.3","26.7","2023/05/19 00:22:00","21.8","2023/05/19 23:59:59","22.3","94","82","2023/05/19 00:01:00","1.2","50","9.4","240","2023/05/19 00:31:00","50.0","11.0","11.0","2023/05/19 00:27:00","20.0","2023/05/19 00:25:00","0.0","0.0","2.38","8.4","-0.4","3","2023/05/19 14:00:00","10.0","24.8","25.7","25.5","26.1","26.1","26.1","24.2"
"20","1007.8","1010.6","1008.8","2023/05/20 08:03:00","1006.6","2023/05/20 16:57:00","24.1","26.7","2023/05/20 16:27:00","21.7","2023/05/20 00:11:00","22.2","89","80","2023/05/20 15:44:00","0.8","50","4.4","40","2023/05/20 07:34:00","T","1.3","T","2023/05/20 07:09:00","T","2023/05/20 07:09:00","0.0","0.0","7.17","10.4","-1.3","4","2023/05/20 10:00:00","10.0","24.7","25.1","24.7","25.1","25.0","25.3","24.4"
"21","1006.8","1009.6","1008.6","2023/05/21 08:35:00","1004.7","2023/05/21 15:52:00","26.4","32.2","2023/05/21 15:26:00","22.3","2023/05/21 03:48:00","23.1","82","61","2023/05/21 15:30:00","1.2","140","6.5","150","2023/05/21 20:36:00","T","0.1","T","2023/05/21 08:05:00","T","2023/05/21 08:05:00","1.6","11.9","15.71","18.0","3.4","10","2023/05/21 12:00:00","9.2","26.5","26.5","25.8","25.6","25.3","25.2","24.3"
"22","1003.9","1006.7","1008.8","2023/05/22 22:57:00","1001.0","2023/05/22 14:27:00","27.4","35.3","2023/05/22 14:11:00","20.3","2023/05/22 23:03:00","22.5","77","45","2023/05/22 14:01:00","2.1","250","15.8","280","2023/05/22 15:08:00","33.5","4.2","4.5","2023/05/22 21:02:00","12.5","2023/05/22 20:58:00","5.1","38.0","20.34","25.0","-8.3","11","2023/05/22 12:00:00","8.8","26.5","27.3","26.4","26.4","26.0","25.7","24.4"
"23","1009.5","1012.3","1010.8","2023/05/23 19:49:00","1007.5","2023/05/23 02:56:00","20.5","22.0","2023/05/23 12:22:00","19.0","2023/05/23 23:55:00","18.0","86","75","2023/05/23 12:45:00","1.6","110","6.9","60","2023/05/23 03:40:00","15.0","3.5","6.0","2023/05/23 00:11:00","11.5","2023/05/23 00:02:00","0.0","0.0","4.13","6.8","1.2","3","2023/05/23 13:00:00","10.0","22.7","23.9","24.0","25.0","25.3","25.6","24.7"
"24","1008.4","1011.2","1010.1","2023/05/24 21:24:00","1007.3","2023/05/24 16:02:00","22.7","26.2","2023/05/24 10:17:00","18.2","2023/05/24 03:04:00","20.3","86","67","2023/05/24 10:44:00","0.9","220","5.1","280","2023/05/24 12:43:00","7.0","2.2","4.0","2023/05/24 18:18:00","6.5","2023/05/24 18:18:00","0.2","1.5","6.46","15.6","-0.9","4","2023/05/24 11:00:00","10.0","23.3","23.8","23.5","24.0","24.0","24.6","24.6"
"25","1010.3","1013.1","1011.8","2023/05/25 08:34:00","1008.7","2023/05/25 15:40:00","24.8","29.6","2023/05/25 12:57:00","22.2","2023/05/25 02:09:00","22.7","89","65","2023/05/25 14:28:00","0.7","40","3.9","50","2023/05/25 12:59:00","T","1.0","T","2023/05/25 00:31:00","T","2023/05/25 00:31:00","1.4","10.4","13.04","10.8","2.3","10","2023/05/25 13:00:00","8.6","25.5","25.7","24.8","24.8","24.4","24.6","24.4"
"26","1009.8","1012.6","1011.4","2023/05/26 08:28:00","1008.5","2023/05/26 16:02:00","27.1","32.9","2023/05/26 14:29:00","21.9","2023/05/26 03:24:00","22.7","78","53","2023/05/26 11:44:00","1.5","110","7.5","130","2023/05/26 23:56:00","0.0","0.0","0.0","--","0.0","--","8.2","60.8","21.60","20.0","4.9","10","2023/05/26 11:00:00","4.6","26.9","27.0","26.1","26.0","25.4","25.2","24.3"
"27","1008.3","1011.1","1009.7","2023/05/27 06:56:00","1007.0","2023/05/27 13:52:00","27.2","32.3","2023/05/27 12:53:00","22.5","2023/05/27 04:59:00","20.8","69","51","2023/05/27 12:28:00","2.7","80","9.0","120","2023/05/27 11:15:00","0.0","0.0","0.0","--","0.0","--","12.7","94.1","28.54","25.0","7.6","13","2023/05/27 12:00:00","2.2","27.2","27.8","26.9","26.8","26.4","25.9","24.4"
"28","1006.4","1009.2","1007.7","2023/05/28 07:03:00","1004.7","2023/05/28 15:33:00","28.0","33.3","2023/05/28 13:10:00","21.1","2023/05/28 05:14:00","21.7","69","57","2023/05/28 13:33:00","2.9","80","13.9","50","2023/05/28 11:23:00","0.0","0.0","0.0","--","0.0","--","12.7","94.0","28.85","25.0","6.2","14","2023/05/28 12:00:00","1.2","27.5","27.9","27.0","27.0","26.6","26.3","24.7"
"29","1004.0","1006.7","1005.9","2023/05/29 00:01:00","1001.7","2023/05/29 14:17:00","29.1","34.1","2023/05/29 13:38:00","25.9","2023/05/29 05:29:00","23.2","72","47","2023/05/29 14:42:00","3.2","60","12.0","80","2023/05/29 12:18:00","0.0","0.0","0.0","--","0.0","--","10.8","80.0","26.68","25.0","-4.0","14","2023/05/29 12:00:00","4.2","28.9","29.2","28.2","28.0","27.6","27.0","24.9"
"30","1001.1","1003.9","1003.7","2023/05/30 00:01:00","999.1","2023/05/30 17:06:00","27.5","31.5","2023/05/30 10:46:00","24.9","2023/05/30 03:52:00","24.7","85","66","2023/05/30 11:06:00","2.2","70","10.4","40","2023/05/30 11:37:00","2.0","2.1","1.5","2023/05/30 17:30:00","1.5","2023/05/30 17:30:00","3.3","24.4","15.59","16.6","-6.5","11","2023/05/30 11:00:00","8.6","28.4","28.7","28.1","28.2","28.0","27.6","25.2"
"31","998.1","1000.9","999.8","2023/05/31 00:01:00","996.5","2023/05/31 16:02:00","25.4","27.2","2023/05/31 13:34:00","23.2","2023/05/31 19:53:00","24.6","95","88","2023/05/31 17:50:00","1.4","40","11.2","60","2023/05/31 15:30:00","123.0","11.9","10.5","2023/05/31 10:57:00","33.0","2023/05/31 10:13:00","0.0","0.0","4.11","4.0","-2.0","3","2023/05/31 14:00:00","10.0","26.6","27.3","27.1","27.6","27.6","27.5","25.6"
