"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"10","1002.8","1003.7","1005.1","2023/06/10 00:01:00","1001.6","2023/06/10 15:18:00","25.7","29.8","2023/06/10 12:10:00","23.8","2023/06/10 22:48:00","24.6","94","83","2023/06/10 11:50:00","1.8","20","6.8","20","2023/06/10 13:37:00","20.5","3.5","1.5","2023/06/10 16:26:00","5.0","2023/06/10 17:39:00","1.7","12.5","13.03","12.8","-1.6","8","2023/06/10 12:00:00","9.6","27.6","28.6","28.4","28.6","28.0","27.7","27.2"
"11","1002.4","1003.3","1003.8","2023/06/11 21:48:00","1000.8","2023/06/11 02:55:00","25.7","28.8","2023/06/11 11:08:00","23.6","2023/06/11 01:34:00","24.6","94","76","2023/06/11 10:50:00","0.8","60","3.7","170","2023/06/11 15:07:00","9.0","4.4","4.5","2023/06/11 17:01:00","6.0","2023/06/11 16:48:00","0.1","0.7","8.78","11.8","-0.3","5","2023/06/11 14:00:00","9.6","27.0","27.9","27.7","28.0","27.4","27.3","27.3"
"12","1003.2","1004.1","1004.6","2023/06/12 19:41:00","1002.0","2023/06/12 14:38:00","24.8","28.5","2023/06/12 13:17:00","22.3","2023/06/12 20:00:00","23.8","95","83","2023/06/12 13:11:00","1.0","110","4.6","100","2023/06/12 15:41:00","8.5","4.4","1.5","2023/06/12 17:42:00","3.0","2023/06/12 17:42:00","0.0","0.0","6.50","7.6","-0.9","6","2023/06/12 13:00:00","10.0","26.5","27.5","27.4","27.8","27.1","27.1","27.3"
"13","1002.4","1003.3","1004.3","2023/06/13 21:56:00","1001.1","2023/06/13 04:15:00","25.8","29.1","2023/06/13 12:46:00","22.1","2023/06/13 05:00:00","23.4","87","72","2023/06/13 14:55:00","1.2","300","4.4","100","2023/06/13 12:54:00","0.0","0.0","0.0","--","0.0","--","3.6","26.4","14.83","23.0","-1.8","7","2023/06/13 13:00:00","9.0","26.7","27.4","27.2","27.4","26.8","26.7","27.2"
"14","1004.6","1005.5","1008.0","2023/06/14 21:47:00","1002.1","2023/06/14 02:32:00","26.1","30.5","2023/06/14 12:04:00","23.7","2023/06/14 04:03:00","24.6","92","77","2023/06/14 10:09:00","1.4","90","7.1","70","2023/06/14 13:04:00","2.0","3.1","0.5","2023/06/14 07:23:00","1.5","2023/06/14 07:23:00","1.7","12.5","12.47","10.8","-2.4","9","2023/06/14 11:00:00","9.2","26.8","27.8","27.6","27.6","27.1","26.7","27.1"
"15","1008.7","1009.6","1010.7","2023/06/15 21:02:00","1006.4","2023/06/15 03:02:00","24.6","27.0","2023/06/15 10:42:00","23.4","2023/06/15 18:50:00","23.6","94","81","2023/06/15 09:46:00","1.0","220","4.9","220","2023/06/15 00:51:00","17.0","6.7","2.0","2023/06/15 22:17:00","4.5","2023/06/15 21:36:00","0.0","0.0","4.42","11.0","-0.1","3","2023/06/15 11:00:00","10.0","26.1","27.1","27.1","27.5","26.9","26.7","27.0"
"16","1008.8","1009.7","1010.5","2023/06/16 22:38:00","1007.4","2023/06/16 16:53:00","26.4","30.3","2023/06/16 11:27:00","23.7","2023/06/16 00:07:00","25.1","93","79","2023/06/16 10:26:00","1.6","30","5.7","70","2023/06/16 12:31:00","0.5","0.3","0.5","2023/06/16 00:59:00","0.5","2023/06/16 00:59:00","1.5","11.0","14.17","19.4","-2.8","9","2023/06/16 12:00:00","9.4","26.8","27.6","27.2","27.1","26.6","26.4","27.0"
"17","1010.3","1011.2","1011.5","2023/06/17 10:14:00","1009.0","2023/06/17 15:57:00","26.9","29.4","2023/06/17 16:15:00","25.2","2023/06/17 03:56:00","25.7","93","80","2023/06/17 16:11:00","0.9","330","4.0","110","2023/06/17 16:40:00","T","1.5","T","2023/06/17 07:03:00","T","2023/06/17 07:03:00","0.1","0.7","7.41","13.2","-0.1","4","2023/06/17 13:00:00","10.0","27.1","27.8","27.6","27.5","27.1","26.6","26.9"
"18","1008.6","1009.5","1011.1","2023/06/18 00:01:00","1006.6","2023/06/18 16:12:00","28.5","32.9","2023/06/18 12:05:00","24.8","2023/06/18 05:02:00","26.0","87","72","2023/06/18 13:59:00","1.6","70","5.5","50","2023/06/18 12:25:00","T","0.2","T","2023/06/18 15:25:00","T","2023/06/18 15:25:00","4.5","33.0","20.96","10.8","-4.1","11","2023/06/18 12:00:00","8.0","28.7","29.2","28.5","27.7","27.6","26.7","26.9"
"19","1005.9","1006.8","1007.8","2023/06/19 00:01:00","1004.4","2023/06/19 15:33:00","28.1","31.7","2023/06/19 10:12:00","25.1","2023/06/19 05:07:00","26.3","91","76","2023/06/19 10:07:00","1.3","60","5.6","60","2023/06/19 12:09:00","0.0","0.0","0.0","--","0.0","--","1.4","10.3","14.16","18.0","3.7","8","2023/06/19 11:00:00","9.0","28.5","29.2","28.9","28.4","28.2","27.1","26.9"
"20","1005.0","1005.9","1006.6","2023/06/20 21:44:00","1004.1","2023/06/20 16:11:00","28.3","32.2","2023/06/20 10:16:00","25.1","2023/06/20 05:04:00","26.1","88","75","2023/06/20 09:55:00","1.4","110","5.1","150","2023/06/20 10:34:00","0.0","0.0","0.0","--","0.0","--","9.4","69.0","24.16","14.4","3.6","11","2023/06/20 13:00:00","5.8","29.2","29.7","29.2","28.5","28.4","27.3","27.0"
"21","1005.8","1006.7","1007.6","2023/06/21 22:08:00","1004.5","2023/06/21 15:41:00","28.8","32.6","2023/06/21 10:32:00","24.6","2023/06/21 05:01:00","25.4","82","63","2023/06/21 09:28:00","1.7","100","5.4","90","2023/06/21 12:17:00","0.0","0.0","0.0","--","0.0","--","11.2","82.2","26.97","25.4","5.9","12","2023/06/21 12:00:00","3.8","29.4","29.9","29.4","28.9","28.8","27.6","27.2"
"22","1007.0","1007.9","1008.6","2023/06/22 22:28:00","1006.1","2023/06/22 01:14:00","28.7","33.1","2023/06/22 10:44:00","26.0","2023/06/22 23:58:00","25.9","86","60","2023/06/22 10:45:00","1.5","300","5.4","90","2023/06/22 11:45:00","1.0","1.5","0.5","2023/06/22 18:29:00","0.5","2023/06/22 18:29:00","6.2","45.5","19.25","21.0","-3.4","10","2023/06/22 11:00:00","6.0","29.5","30.0","29.7","29.3","29.1","27.9","27.3"
"23","1008.3","1009.2","1009.9","2023/06/23 20:12:00","1007.1","2023/06/23 01:45:00","28.0","32.7","2023/06/23 12:00:00","25.0","2023/06/23 20:43:00","25.8","89","67","2023/06/23 11:35:00","2.0","50","9.2","190","2023/06/23 19:55:00","14.0","2.2","4.5","2023/06/23 20:16:00","13.0","2023/06/23 19:46:00","6.0","44.0","22.33","16.0","-3.5","12","2023/06/23 12:00:00","7.2","29.2","29.8","29.6","29.2","29.0","28.0","27.5"
"24","1008.7","1009.6","1011.6","2023/06/24 22:44:00","1006.6","2023/06/24 15:41:00","28.5","33.2","2023/06/24 13:10:00","24.7","2023/06/24 04:51:00","25.1","83","66","2023/06/24 14:55:00","1.6","270","10.8","360","2023/06/24 17:05:00","T","0.2","T","2023/06/24 22:44:00","T","2023/06/24 22:44:00","8.4","61.6","24.11","26.0","-5.1","12","2023/06/24 12:00:00","4.2","29.1","29.7","29.4","29.1","28.8","28.0","27.6"
"25","1009.6","1010.5","1010.9","2023/06/25 00:01:00","1008.2","2023/06/25 15:40:00","28.9","33.2","2023/06/25 12:43:00","25.0","2023/06/25 04:02:00","25.6","83","64","2023/06/25 15:40:00","2.0","280","9.4","100","2023/06/25 15:42:00","T","0.1","T","2023/06/25 00:10:00","T","2023/06/25 00:10:00","10.2","74.9","26.00","25.0","5.6","12","2023/06/25 12:00:00","8.0","29.4","30.0","29.6","29.3","29.1","28.1","27.7"
"26","1009.8","1010.7","1011.7","2023/06/26 22:10:00","1007.8","2023/06/26 15:31:00","29.1","33.2","2023/06/26 12:19:00","25.7","2023/06/26 04:38:00","25.5","82","67","2023/06/26 12:04:00","2.2","120","12.1","150","2023/06/26 13:53:00","0.0","0.0","0.0","--","0.0","--","10.9","80.0","28.34","26.0","6.0","13","2023/06/26 12:00:00","4.6","29.4","30.1","29.7","29.5","29.2","28.3","27.8"
"27","1010.8","1011.7","1012.5","2023/06/27 21:40:00","1009.6","2023/06/27 14:58:00","28.9","33.0","2023/06/27 13:28:00","25.3","2023/06/27 04:47:00","25.1","81","63","2023/06/27 12:16:00","2.5","140","10.9","150","2023/06/27 12:55:00","0.0","0.0","0.0","--","0.0","--","9.8","72.0","26.02","24.0","6.3","12","2023/06/27 13:00:00","5.2","29.1","29.8","29.5","29.5","29.1","28.4","27.9"
"28","1010.6","1011.5","1012.2","2023/06/28 00:01:00","1009.4","2023/06/28 18:10:00","27.6","31.1","2023/06/28 10:19:00","25.1","2023/06/28 23:22:00","24.9","86","67","2023/06/28 10:03:00","2.2","30","9.5","260","2023/06/28 15:45:00","1.0","1.2","0.5","2023/06/28 16:08:00","0.5","2023/06/28 16:08:00","2.3","16.9","13.86","25.0","-1.9","6","2023/06/28 14:00:00","9.0","28.2","29.1","29.0","29.3","28.8","28.3","28.0"
"29","1007.8","1008.7","1009.9","2023/06/29 07:28:00","1005.7","2023/06/29 15:08:00","28.4","33.9","2023/06/29 13:21:00","24.3","2023/06/29 04:54:00","25.3","84","60","2023/06/29 13:33:00","1.6","280","10.9","30","2023/06/29 12:55:00","T","4.8","T","2023/06/29 14:28:00","T","2023/06/29 14:28:00","7.9","58.0","21.97","24.0","-3.0","12","2023/06/29 12:00:00","5.6","28.8","29.4","29.1","29.0","28.6","28.1","28.0"
"30","1006.5","1007.4","1007.9","2023/06/30 19:36:00","1005.5","2023/06/30 02:46:00","28.5","34.2","2023/06/30 13:18:00","25.1","2023/06/30 05:14:00","25.6","85","63","2023/06/30 12:49:00","1.8","300","8.8","320","2023/06/30 14:59:00","0.5","1.7","0.5","2023/06/30 18:52:00","0.5","2023/06/30 18:52:00","8.0","58.8","21.48","28.0","-4.6","12","2023/06/30 13:00:00","6.6","29.4","29.9","29.7","29.4","29.1","28.3","28.0"
