"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"21","1008.3","1012.4","1009.8","2023/09/21 10:03:00","1006.8","2023/09/21 14:44:00","28.1","31.7","2023/09/21 12:05:00","26.3","2023/09/21 23:45:00","25.6","87","71","2023/09/21 13:40:00","1.6","180","5.5","190","2023/09/21 12:40:00","0.0","0.0","0.0","--","0.0","--","7.8","64.8","20.52","25.8","3.3","10","2023/09/21 13:00:00","1.4","29.5","29.6","29.8","29.6","29.8","29.8","28.5"
"22","1008.2","1012.3","1009.9","2023/09/22 21:53:00","1006.0","2023/09/22 15:03:00","28.3","32.4","2023/09/22 12:57:00","25.9","2023/09/22 04:46:00","25.6","86","71","2023/09/22 10:41:00","3.1","60","10.7","60","2023/09/22 19:59:00","0.0","0.0","0.0","--","0.0","--","9.7","80.7","20.65","30.0","5.7","9","2023/09/22 13:00:00","2.4","29.4","29.5","29.7","29.5","29.8","29.9","28.6"
"23","1008.1","1012.2","1009.5","2023/09/23 09:13:00","1006.5","2023/09/23 15:16:00","28.8","33.1","2023/09/23 13:34:00","26.3","2023/09/23 04:28:00","24.9","80","64","2023/09/23 11:47:00","3.7","20","10.6","60","2023/09/23 12:58:00","0.0","0.0","0.0","--","0.0","--","9.0","75.0","21.57","35.2","5.2","9","2023/09/23 12:00:00","4.0","29.4","29.3","29.5","29.5","29.8","29.9","28.7"
"24","1007.9","1012.0","1009.6","2023/09/24 09:49:00","1006.2","2023/09/24 16:03:00","28.4","31.8","2023/09/24 12:40:00","26.3","2023/09/24 22:53:00","24.7","81","65","2023/09/24 12:40:00","4.0","80","10.5","60","2023/09/24 12:17:00","0.0","0.0","0.0","--","0.0","--","7.5","62.7","19.55","34.7","3.4","9","2023/09/24 13:00:00","4.6","29.5","29.3","29.6","29.6","29.8","29.9","28.8"
"25","1008.2","1012.3","1009.5","2023/09/25 09:00:00","1006.3","2023/09/25 14:33:00","28.6","33.0","2023/09/25 13:28:00","26.1","2023/09/25 03:19:00","25.0","81","65","2023/09/25 13:51:00","3.6","70","10.9","60","2023/09/25 13:18:00","0.0","0.0","0.0","--","0.0","--","10.2","85.3","21.16","33.6","6.2","9","2023/09/25 13:00:00","1.6","29.2","29.2","29.5","29.4","29.8","29.9","28.8"
"26","1008.6","1012.7","1009.9","2023/09/26 09:01:00","1007.3","2023/09/26 15:48:00","28.5","32.1","2023/09/26 13:07:00","26.1","2023/09/26 03:29:00","24.7","80","68","2023/09/26 10:41:00","3.9","40","10.7","20","2023/09/26 08:53:00","0.0","0.0","0.0","--","0.0","--","8.1","68.0","18.67","32.6","5.0","9","2023/09/26 11:00:00","2.6","28.9","29.2","29.4","29.4","29.8","29.9","28.9"
"27","1008.1","1012.2","1009.8","2023/09/27 23:17:00","1006.5","2023/09/27 16:12:00","28.3","32.2","2023/09/27 14:08:00","26.3","2023/09/27 05:46:00","24.3","79","69","2023/09/27 13:37:00","3.9","40","12.5","50","2023/09/27 08:43:00","0.0","0.0","0.0","--","0.0","--","7.7","64.7","16.90","28.8","3.8","8","2023/09/27 14:00:00","3.0","28.8","28.9","29.1","29.2","29.6","29.8","28.9"
"28","1009.1","1013.2","1010.8","2023/09/28 22:43:00","1007.8","2023/09/28 14:10:00","28.5","32.1","2023/09/28 12:18:00","26.5","2023/09/28 03:57:00","24.2","78","66","2023/09/28 13:25:00","3.8","60","10.9","50","2023/09/28 09:42:00","0.0","0.0","0.0","--","0.0","--","8.9","75.0","17.90","27.8","5.3","7","2023/09/28 14:00:00","3.6","28.7","28.8","29.0","29.1","29.5","29.6","28.9"
"29","1009.3","1013.4","1010.7","2023/09/29 09:26:00","1007.7","2023/09/29 17:33:00","28.7","33.1","2023/09/29 13:07:00","26.3","2023/09/29 06:05:00","24.8","80","62","2023/09/29 12:25:00","3.7","40","10.0","50","2023/09/29 08:51:00","0.0","0.0","0.0","--","0.0","--","9.6","81.0","19.98","22.6","4.2","9","2023/09/29 13:00:00","1.0","29.2","29.0","29.2","29.1","29.5","29.6","28.9"
"30","1007.5","1011.5","1009.5","2023/09/30 09:00:00","1005.3","2023/09/30 15:18:00","28.3","33.2","2023/09/30 13:04:00","25.3","2023/09/30 06:05:00","24.4","80","57","2023/09/30 12:38:00","3.2","20","10.1","80","2023/09/30 14:51:00","0.0","0.0","0.0","--","0.0","--","10.6","89.7","22.23","30.6","6.6","10","2023/09/30 12:00:00","0.0","29.0","28.9","29.2","29.1","29.5","29.7","28.9"
